受,1345,1345,12251,名詞,一般,*,*,*,*,受,ジュ,ジュ,1/1,C3
受,649,649,8365,動詞,自立,*,*,一段,未然形,受る,ウケ,ウケ,2/2,C1
受,652,652,7659,動詞,自立,*,*,一段,連用形,受る,ウケ,ウケ,2/2,C1
叟,1345,1345,11747,名詞,一般,*,*,*,*,叟,ソウ,ソー,1/2,C3
只,580,580,6776,接続詞,*,*,*,*,*,只,タダ,タダ,1/2,*
叫,1345,1345,11772,名詞,一般,*,*,*,*,叫,サケビ,サケビ,3/3,C2
召,1345,1345,11660,名詞,一般,*,*,*,*,召,メシ,メシ,2/2,C4
吏,1351,1351,11766,名詞,固有名詞,人名,名,*,*,吏,ツカサ,ツカサ,0/3,*
吝,1347,1347,11376,名詞,形容動詞語幹,*,*,*,*,吝,ケチ,ケチ,1/2,C3
否,1340,1340,7925,副詞,*,*,*,*,*,否,エ,エ,1/1,*
含,795,795,8017,動詞,自立,*,*,五段・マ行,基本形,含む,フクム,フクム,2/3,C1
听,1360,1360,12210,名詞,接尾,助数詞,*,*,*,听,キン,キン,1/2,C3
吹,1345,1345,12001,名詞,一般,*,*,*,*,吹,フキ,フキ,2/2,C4
吻,1345,1345,10958,名詞,一般,*,*,*,*,吻,フン,フン,1/2,C3
吼,1345,1345,11387,名詞,一般,*,*,*,*,吼,ク,ク,1/1,C3
告,649,649,8771,動詞,自立,*,*,一段,未然形,告る,ツゲ,ツゲ,0/2,C2
告,652,652,8019,動詞,自立,*,*,一段,連用形,告る,ツゲ,ツゲ,0/2,C2
呎,1360,1360,10771,名詞,接尾,助数詞,*,*,*,呎,フィート,フィート,1/3,C2
呑,1350,1350,12757,名詞,固有名詞,人名,姓,*,*,呑,トン,トン,1/2,*
咄,1343,1343,11236,名詞,サ変接続,*,*,*,*,咄,ハナシ,ハナシ,3/3,C2
咋,1351,1351,12106,名詞,固有名詞,人名,名,*,*,咋,クイ,クイ,1/2,*
咒,1345,1345,12136,名詞,一般,*,*,*,*,咒,ジュ,ジュ,1/1,C3
咫,1360,1360,12206,名詞,接尾,助数詞,*,*,*,咫,アタ,アタ,1/2,C3
咸,1375,1375,10017,名詞,副詞可能,*,*,*,*,咸,ミナ,ミナ,2/2,C3
哀,1345,1345,12125,名詞,一般,*,*,*,*,哀,アイ,アイ,1/2,C3
哥,1345,1345,11743,名詞,一般,*,*,*,*,哥,ウタ,ウタ,2/2,C3
哿,1351,1351,12304,名詞,固有名詞,人名,名,*,*,哿,カナリ,カナリ,1/3,*
唯,580,580,6646,接続詞,*,*,*,*,*,唯,タダ,タダ,1/2,*
唱,1345,1345,10727,名詞,一般,*,*,*,*,唱,ショウ,ショー,1/2,C3
啖,1345,1345,12427,名詞,一般,*,*,*,*,啖,タン,タン,1/2,C3
啞,1345,1345,11867,名詞,一般,*,*,*,*,啞,ア,ア,1/1,C3
啻,1345,1345,11018,名詞,一般,*,*,*,*,啻,タダ,タダ,1/2,C3
單,1345,1345,12183,名詞,一般,*,*,*,*,單,タン,タン,1/2,C3
嗣,1351,1351,12501,名詞,固有名詞,人名,名,*,*,嗣,ツグ,ツグ,1/2,*
嗧,1360,1360,10105,名詞,接尾,助数詞,*,*,*,嗧,ガロン,ガロン,1/3,C1
嘆,1345,1345,11971,名詞,一般,*,*,*,*,嘆,タン,タン,1/2,C3
嘗,1340,1340,7045,副詞,*,*,*,*,*,嘗,カツテ,カツテ,1/3,*
嘗,1349,1349,12708,名詞,固有名詞,人名,一般,*,*,嘗,ショウ,ショー,1/2,*
嘯,1345,1345,11871,名詞,一般,*,*,*,*,嘯,ウソ,ウソ,1/2,C1
嘲,1345,1345,11779,名詞,一般,*,*,*,*,嘲,アザケリ,アザケリ,0/4,C2
嘽,1345,1345,12102,名詞,一般,*,*,*,*,嘽,ヒトエ,ヒトエ,2/3,C1
噓,1345,1345,11648,名詞,一般,*,*,*,*,噓,ウソ,ウソ,1/2,C3
噯,1345,1345,11557,名詞,一般,*,*,*,*,噯,オクビ,オクビ,0/3,C2
嚏,1345,1345,11779,名詞,一般,*,*,*,*,嚏,クシャミ,クシャミ,2/3,C1
嚢,1345,1345,11394,名詞,一般,*,*,*,*,嚢,ノウ,ノー,0/2,C3
嚮,1375,1375,11833,名詞,副詞可能,*,*,*,*,嚮,サキ,サキ,0/2,C4
嚴,1351,1351,12176,名詞,固有名詞,人名,名,*,*,嚴,イワオ,イワオ,0/3,*
囀,1345,1345,11613,名詞,一般,*,*,*,*,囀,サエズリ,サエズリ,0/4,C2
囃,1345,1345,11462,名詞,一般,*,*,*,*,囃,ハヤシ,ハヤシ,3/3,C2
囊,1345,1345,11394,名詞,一般,*,*,*,*,囊,ノウ,ノー,0/2,C3
囗,1345,1345,11779,名詞,一般,*,*,*,*,囗,クニガマエ,クニガマエ,3/5,C1
困,1345,1345,12263,名詞,一般,*,*,*,*,困,コン,コン,1/2,C3
囲,1345,1345,11537,名詞,一般,*,*,*,*,囲,カコイ,カコイ,0/3,C2
固,1345,1345,11682,名詞,一般,*,*,*,*,固,モト,モト,2/2,C4
圍,1345,1345,11379,名詞,一般,*,*,*,*,圍,カコイ,カコイ,0/3,C2
圖,1345,1345,11580,名詞,一般,*,*,*,*,圖,ズ,ズ,0/1,C3
圧,1345,1345,11202,名詞,一般,*,*,*,*,圧,アツ,アツ,1/2,C3
圻,1345,1345,11313,名詞,一般,*,*,*,*,圻,キ,キ,1/1,C3
坎,1345,1345,11958,名詞,一般,*,*,*,*,坎,カン,カン,1/2,C3
坐,1375,1375,11635,名詞,副詞可能,*,*,*,*,坐,クライ,クライ,0/3,C2
垓,1355,1355,11633,名詞,数,*,*,*,*,垓,ガイ,ガイ,1/2,C3
垜,1345,1345,11778,名詞,一般,*,*,*,*,垜,アズチ,アズチ,1/3,C1
埓,1345,1345,11116,名詞,一般,*,*,*,*,埓,ラチ,ラチ,1/2,C1
埼,1345,1345,11831,名詞,一般,*,*,*,*,埼,サキ,サキ,2/2,C3
堆,1345,1345,11713,名詞,一般,*,*,*,*,堆,タイ,タイ,1/2,C3
堕,1345,1345,12091,名詞,一般,*,*,*,*,堕,ダ,ダ,1/1,C3
堯,1349,1349,12189,名詞,固有名詞,人名,一般,*,*,堯,ギョウ,ギョー,1/2,*
塘,1351,1351,12390,名詞,固有名詞,人名,名,*,*,塘,ツツミ,ツツミ,1/3,*
塞,1353,1353,11859,名詞,固有名詞,地域,一般,*,*,塞,サイ,サイ,1/2,*
塡,649,649,8524,動詞,自立,*,*,一段,未然形,塡る,ハメ,ハメ,0/2,C2
塡,652,652,7602,動詞,自立,*,*,一段,連用形,塡る,ハメ,ハメ,0/2,C2
塢,1345,1345,11954,名詞,一般,*,*,*,*,塢,ウ,ウ,1/1,C3
塹,1345,1345,11779,名詞,一般,*,*,*,*,塹,ホリケ,ホリケ,1/3,*
塼,1345,1345,12179,名詞,一般,*,*,*,*,塼,セン,セン,1/2,C3
